SubSite,StreamName,SurveyDateTime,Year,dceType,Species,PitTagID,FishStatus,Tag2RecaptureType,Tag2Type
EVR4,Lemhi River,8/18/2017,2017,Mark,Steelhead,3D9.1C2D734AA8,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/18/2017,2017,Mark,Steelhead,3D9.1C2D73B5B9,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/18/2017,2017,Mark,Steelhead,3D9.1C2D738F91,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/18/2017,2017,Mark,Steelhead,3D9.1C2D743A19,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/18/2017,2017,Mark,Steelhead,,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/18/2017,2017,Mark,Steelhead,,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/18/2017,2017,Mark,Chinook,3DD.0077584D71,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/18/2017,2017,Mark,Chinook,3DD.007759AE8C,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/18/2017,2017,Mark,Steelhead,3DD.007759CDA9,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/18/2017,2017,Mark,Steelhead,3DD.007758D167,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/18/2017,2017,Mark,Steelhead,,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/18/2017,2017,Mark,Steelhead,3DD.0077594875,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/18/2017,2017,Mark,Steelhead,3DD.007759A8C8,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/18/2017,2017,Mark,Steelhead,3DD.00775946A5,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D72A3E0,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73411D,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73D817,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D733014,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D743E67,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73D404,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D7440FE,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D74214B,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73F121,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D738FB2,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D734577,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D72D9B0,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D734036,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Chinook,3D9.1C2D744855,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73EF1D,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73D79E,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73F48A,Live,Non-Efficiency Recapture,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D743051,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D733AF4,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D744722,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Bull Trout,3DD.003C01989D,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D734657,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077584AC6,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73918B,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D72F8E9,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.00775A30BE,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759C08C,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007758E86D,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077598FA8,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077596FE0,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759C804,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077599784,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.00775A3B85,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.00775A5644,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759654A,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077597BE6,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077593DE6,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077595EBE,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077595EB7,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077588736,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Chinook,3D9.1C2D73DE68,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759D6D8,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Chinook,3D9.1C2D744426,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D743D12,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D744822,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077596C66,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D734539,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D743D97,Live,New Tag,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759C680,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077593DE1,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759FCF8,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Chinook,3DD.0077598AE4,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Chinook,3DD.0077949F77,Live,Non-Efficiency Recapture,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Chinook,3DD.007759CC74,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73BB54,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DA.1A19B322C1,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Chinook,3D9.1C2D732785,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Chinook,3D9.1C2D73CA33,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D743D06,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D7292A9,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D743704,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73CE5B,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D739520,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Chinook,3D9.1C2D73AFF1,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D728E96,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73C98A,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73A76F,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73E718,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D7446CB,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D743B97,Live,Non-Efficiency Recapture,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D7445C8,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73CE91,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73BCB3,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73CD88,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077587357,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73DF3B,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D7437F4,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Bull Trout,3DD.003C0196C4,Live,Non-Efficiency Recapture,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.00775942CA,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.00775951FF,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.00775A2623,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077944643,Live,Non-Efficiency Recapture,Fin Clip
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759D549,Live,,
EVR1,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759B61A,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73AB1D,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73C88A,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73CB04,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D734BFB,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D74354D,Live,Non-Efficiency Recapture,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D735012,Live,New Tag,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077595572,Live,,
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73BE2C,Live,Non-Efficiency Recapture,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73F16B,Live,Non-Efficiency Recapture,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.00775A749C,Live,,
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D7448AB,Live,Non-Efficiency Recapture,Fin Clip
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077594663,Live,,
EVR2,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759641F,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.00775951EE,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2DE85959,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73C8CB,Live,Non-Efficiency Recapture,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759BC4F,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077593DBC,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759BAFE,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.00775A2306,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077598AFE,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759ADB8,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759C2D5,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Chinook,3DD.007759D566,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Chinook,3DD.007758BCC2,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Chinook,3DD.00775A3F00,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73E832,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D6ACFF2,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D734E25,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73EF16,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D71D760,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73BE74,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73BB12,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D74304F,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73EB3C,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73BE61,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73E0CA,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73AB31,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73A9CB,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73CDA5,Live,Non-Efficiency Recapture,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73AD11,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D7350A4,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D734191,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D74388D,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D743738,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.00775A3045,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73A9EF,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D7321EE,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73F3FB,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077599AD4,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73A183,Live,Non-Efficiency Recapture,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Chinook,3D9.1C2D73F6A5,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73B7B8,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73EDB7,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D74304B,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077596A49,Live,Non-Efficiency Recapture,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73B9D5,Live,New Tag,Fin Clip
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73BF1C,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077594725,Live,Non-Efficiency Recapture,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR3,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73D967,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.00775A3F01,Live,Non-Efficiency Recapture,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077597252,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759CF80,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.00775A5BA9,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077599447,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759C625,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759C669,Live,Non-Efficiency Recapture,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,Non-Efficiency Recapture,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759566B,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077594766,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077597EB4,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73B4C1,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Chinook,3DD.007759CFD8,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Chinook,3DD.007759D0ED,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73B8F9,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Chinook,3DD.0077583693,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D743026,Live,Non-Efficiency Recapture,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D7368F9,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077595D88,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Chinook,3DD.007759CF96,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73D01C,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.00775A1573,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759AEDE,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Chinook,3D9.1C2D73B71E,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,,Dead,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.00775970F0,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.0077593D89,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D740EE5,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D743947,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D734732,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73EC25,Live,Non-Efficiency Recapture,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D743EF0,Live,New Tag,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759A556,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759AFE7,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759A6D8,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759D2CB,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007758AA04,Live,Non-Efficiency Recapture,Fin Clip
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759CCAC,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3DD.007759A4BF,Live,,
EVR4,Lemhi River,8/20/2017,2017,Recapture,Steelhead,3D9.1C2D73E049,Live,Non-Efficiency Recapture,Fin Clip
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Steelhead,3D9.1C2D73B584,Live,Non-Efficiency Recapture,Fin Clip
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Steelhead,3D9.1C2D734F2C,Live,,
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Steelhead,3D9.1C2D743267,Live,,
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Steelhead,3D9.1C2D74358B,Live,,
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Steelhead,3D9.1C2D73951A,Live,Non-Efficiency Recapture,Fin Clip
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Chinook,3D9.1C2D7440E8,Live,,
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Steelhead,3D9.1C2D743523,Live,,
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Steelhead,3D9.1C2D732AF9,Live,,
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Steelhead,3D9.1C2D7436EE,Live,,
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Bull Trout,3DD.003C0196F3,Live,,
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Steelhead,3D9.1C2D7430FD,Live,,
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Steelhead,3D9.1C2D73A9A5,Live,,
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Steelhead,3D9.1C2D733D04,Live,,
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Steelhead,3D9.1C2D7367FD,Live,,
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Steelhead,3D9.1C2D73CA55,Live,,
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Steelhead,3D9.1C2D71EAB5,Live,,
EVR2-LSC,Lemhi River,8/21/2017,2017,Recapture,Chinook,3D9.1C2D733E07,Live,Non-Efficiency Recapture,Fin Clip
ThorMC,Lemhi River,6/24/2018,2018,Mark,Steelhead,3DD.0077BB9947,Live,New Tag,Fin Clip
ThorMC,Lemhi River,6/24/2018,2018,Mark,Steelhead,3DD.0077BBF6CA,Live,New Tag,Fin Clip
ThorMC,Lemhi River,6/24/2018,2018,Mark,Steelhead,3DD.0077AFFA4D,Live,New Tag,Fin Clip
ThorMC,Lemhi River,6/24/2018,2018,Mark,Steelhead,3DD.0077AFAB20,Live,New Tag,Fin Clip
ThorMC,Lemhi River,6/24/2018,2018,Mark,Steelhead,3DD.0077BBA508,Live,New Tag,Fin Clip
ThorMC,Lemhi River,6/24/2018,2018,Mark,Chinook,3DD.0077B01602,Live,New Tag,Fin Clip
ThorMC,Lemhi River,6/24/2018,2018,Mark,Steelhead,3DD.0077B0AB97,Live,New Tag,Fin Clip
ThorMC,Lemhi River,6/24/2018,2018,Mark,Chinook,3DD.0077AFF6FC,Live,New Tag,Fin Clip
ThorMC,Lemhi River,6/24/2018,2018,Mark,Chinook,3DD.0077AFFC88,Live,New Tag,Fin Clip
ThorMC,Lemhi River,6/24/2018,2018,Mark,Chinook,3DD.0077B01673,Live,New Tag,Fin Clip
ThorMC,Lemhi River,6/24/2018,2018,Mark,Chinook,3DD.0077AFC50D,Live,New Tag,Fin Clip
ThorMC,Lemhi River,6/24/2018,2018,Mark,Steelhead,3DD.0077B09F5F,Live,New Tag,Fin Clip
ThorMC,Lemhi River,6/24/2018,2018,Mark,Steelhead,3DD.0077B08320,Live,New Tag,Fin Clip
